speech_id,date,title,sentence_ix,text,p_neg,p_neu,p_pos,tok_len,tone,label
251,2013-07-25,IABC's 2013 CEO Excel Lifetime Achievement Award,39,"Indeed, as much as credible policy actions, effective communication is of fundamental importance to central banks.",0.12096671,0.01282655,0.86620677,21,0.74524003,positive
251,2013-07-25,IABC's 2013 CEO Excel Lifetime Achievement Award,40,"And for this reason, this Lifetime Award on Communication Excellence from the IABC is truly meaningful and deeply appreciated.",0.83821803,0.009508088,0.15227385,24,-0.6859442,negative
251,2013-07-25,IABC's 2013 CEO Excel Lifetime Achievement Award,41,I also thank my fellow central bankers at the Bangko Sentral ng Pilipinas who have been part of my journey as a public servant.,0.24519946,0.012607816,0.7421928,31,0.49699336,positive
251,2013-07-25,IABC's 2013 CEO Excel Lifetime Achievement Award,42,"And finally, I take this opportunity to thank my family, particularly my wife Elma and my children, for their unconditional love and support.",0.7252975,0.011387582,0.2633149,32,-0.4619826,negative
251,2013-07-25,IABC's 2013 CEO Excel Lifetime Achievement Award,43,I can say I am truly blessed.,0.28404984,0.014374973,0.70157516,10,0.41752532,positive
251,2013-07-25,IABC's 2013 CEO Excel Lifetime Achievement Award,44,Maraming salamat sa inyong lahat!,0.058325067,0.027365593,0.9143093,14,0.8559843,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,0,"Sec Cesar Purisima, ADB President Takehiko Nakao, SEC Chair Teresita Herbosa, the leaders of the Philippine banking community, former Members of the Monetary Board, Heads of international agencies in the Philippines, fellow public servants, members of the media, distinguished guests, friends, ladies and gentlemen.",0.043892957,0.019160716,0.93694633,65,0.89305335,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,1,"On behalf of the Members of the Monetary Board, we thank you for accepting our invitation to recognize the banking community --- one of the most important channels for the transmission of the BSP's monetary policy and one of the reasons why our country finally earned investment grade this year.",0.78327215,0.00795022,0.20877764,59,-0.5744945,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,2,"While our partnership is not perfect, our partnership is a success... as it generates incalculable benefits for our people and our country.",0.91416174,0.011070565,0.07476759,32,-0.83939415,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,3,"If this were a wedding anniversary, porcelain would be our theme.",0.039809108,0.030121824,0.930069,15,0.8902599,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,4,"The story of porcelain... as works of art... started over 2,000 years ago.",0.041467976,0.03408461,0.9244474,24,0.88297945,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,5,What is amazing is that some of these ancient pieces still exist; they have endured.,0.20903848,0.016088044,0.77487344,19,0.56583494,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,6,"Like the porcelain of old, the Bangko Sentral is rich in history.",0.06619819,0.024951972,0.9088498,18,0.8426516,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,7,"While we are distinct from the Central Bank of the Philippines, we value its legacy and traditions that connect us to the history of central banking in the Philippines.",0.16719925,0.010040071,0.8227607,33,0.65556145,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,8,"And in tandem with its partners in government and the private sector... including the banking community, the Bangko Sentral continues to make history,....enduring the heat of national and global challenges... and coming out better and stronger from it.",0.94154507,0.01388824,0.044566702,56,-0.8969784,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,9,"Two Decades of Moving Forward Indeed, we have the metrics to show the progress we have made in pursuing our mandate of providing stability to prices and the banking sector through our monetary and banking policies and programs.",0.8484034,0.008848414,0.14274822,43,-0.70565516,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,10,"Republic Act 7653, the law that created the Bangko Sentral ng Pilipinas in 1993 was passed by Congress during the term of then Governor Jose Cuisia of the Central Bank of the Philippines and signed into law by President Fidel Ramos.",0.14789334,0.0141354315,0.8379712,53,0.6900779,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,11,That was 20 years ago.,0.0331153,0.07166966,0.89521503,8,0.8620997,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,12,"Since then, price movements as measured by inflation have been limited to single-digit levels: it hit a high of 9.3% in 1998 during the Asian financial crisis and has dipped to 2.8% in June this year.",0.009050931,0.96643853,0.024510551,49,0.01545962,neutral
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,13,"And together, the Bangko Sentral ng Pilipinas and the banking sector have successfully evolved to meet the growing and changing needs of our country and our people.",0.8134413,0.008043516,0.17851517,35,-0.6349261,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,14,"Total resources of the banking system for instance increased from more than P1 trillion in 1993 to over P8 trillion in 2012, deposits from P649 billion to P5.8 trillion, and loans from P553 billion to P4.1 trillion.",0.93224084,0.017646346,0.05011276,54,-0.88212806,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,15,"Over the same period, our gross international reserves soared from $5.3 billion to $81.6 billion as of June this year, giving us the ability to provide the foreign exchange needs of our growing economy and to minimize the possible impact of external shocks.",0.9424963,0.016126849,0.04137684,54,-0.9011195,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,16,Our healthy GIR levels also allowed us to prepay our debts to the IMF and end more than forty years of our country's dependence on IMF loans in 2006.,0.94710696,0.017817892,0.03507511,38,-0.9120318,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,17,"Thus, when the 2008 global economic crisis came around, we were able to ride it out.",0.8860213,0.027675178,0.08630355,21,-0.7997178,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,18,"In fact, while credit freeze became the norm in developed countries, Philippine banks remained liquid and able to sustain double-digit growth in lending.",0.94544345,0.018530723,0.036025796,30,-0.9094176,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,19,"And non-performing loans of commercial and universal banks dropped from double-digit levels to 1.87% in May 2013, even better than the pre-Asian financial crisis figures.",0.009737486,0.9752585,0.01500396,38,0.0052664736,neutral
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,20,"Looking back, I think it is because we have a good balance of prudential regulations from the Bangko Sentral on one hand...and on the other... adherence to sound banking practices by our banks.",0.50138444,0.013155107,0.48546043,48,-0.015924007,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,21,"In other words, the sound and stable Philippine banking system that we see today is the dividend from our continuing reform agenda to clean up bank balance sheets, strengthen bank capitalization, improve governance structures, enhance risk management systems, and align with international standards.",0.83980805,0.007586953,0.15260501,53,-0.68720305,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,22,Many take comfort that we have been in a position of strength as we traversed recent and ongoing global turbulence in financial markets.,0.94284874,0.017628143,0.03952315,26,-0.9033256,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,23,That may be so...but we cannot be complacent: new challenges are before us and we need to address these now.,0.13622385,0.050352745,0.8134234,31,0.67719954,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,24,"Indeed, there will be no shortage of issues to confront.",0.34768763,0.010274231,0.64203817,14,0.29435053,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,25,Financial markets are never static and we must be able to respond accordingly.,0.08322204,0.019751392,0.89702654,16,0.8138045,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,26,"From our perspective as industry regulator, two challenges deserve particular mention.",0.10036394,0.029954638,0.86968136,15,0.7693174,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,27,"Financial Stability as the Prudential Cornerstone With the global economic turmoil in the last five years far from over, the first challenge must be to maintain financial stability, which...ladies and gentlemen, goes beyond the Basel 3 agenda.",0.11152612,0.01754819,0.8709258,49,0.75939965,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,28,"New standards will be introduced for leverage, liquidity, the handling of market risks that lead to credit risks, the treatment of securitization and inter-financial exposures, and mitigating counterparty risks, among others.",0.13236065,0.010284913,0.85735434,49,0.7249937,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,29,"Beyond the Basel Accord, the distinction between OTC and exchange-traded derivatives is effectively being removed to ensure price transparency and improved governance.",0.10258322,0.042906176,0.85451055,29,0.7519273,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,30,Payment systems are now governed by new principles set for providers of so-called Financial Market Infrastructures (FMIs) while the use or non-use of these FMIs by market players will have consequences.,0.021011787,0.33865237,0.6403358,43,0.619324,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,31,There are many other reform initiatives that could be cited.,0.10408491,0.01775888,0.8781562,13,0.7740713,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,32,"At the end of the day though, all of these are geared to the common purpose of achieving financial stability.",0.069439515,0.017375173,0.9131853,24,0.84374577,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,33,We will have every opportunity to discuss how high to set the prudential bar but the principles behind the change in the global standards are difficult to ignore.,0.08243199,0.0140872,0.9034808,33,0.82104886,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,34,"Capital Market Development: Moving Beyond the Usual Rhetorics Apart from the global initiatives, we do have our own set of concerns.",0.12125524,0.010371068,0.8683737,27,0.7471185,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,35,Capital market development has been in and out of vogue through the years.,0.046683148,0.051679336,0.9016376,16,0.8549545,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,36,"However, many unresolved issues remain and this is our second major challenge.",0.13452418,0.45948508,0.40599075,18,0.27146655,neutral
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,37,The Capital Market Blueprint prepared under the auspices of the Securities and Exchange Commission headed by Chairperson Herbosa is the take-off point.,0.030172123,0.024444478,0.94538337,29,0.91521126,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,38,I urge the stakeholders to look carefully at the Blueprint and commit to the deliverables within their purview.,0.4693034,0.010110909,0.5205857,26,0.051282316,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,39,"From the perspective of the BSP, a few specific issues are most critical.",0.044636995,0.029512946,0.92585003,18,0.88121307,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,40,Who will disagree with the proposition that benchmarks are central to our market and its operations?,0.053189855,0.05728363,0.8895264,20,0.83633655,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,41,"Whether it is to price a new issue or value/re-value an existing exposure, the role of benchmark rates simply cannot be over-stated.",0.026890647,0.03222,0.94088936,33,0.9139987,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,42,"Despite many initiatives and formulations, we remain well-short of a viable yield curve that properly reflects credit and liquidity risks.We have all heard of OIS, implied zero rates and single price as the latest round of initiatives towards an acceptable yield curve.",0.5099435,0.010819889,0.47923663,54,-0.030706853,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,43,"We look forward to having these initiatives come to fruition, hopefully by end-year.",0.8782457,0.009409853,0.11234442,20,-0.76590127,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,44,The role of clearing entities and similar dis-interested 3rd parties will also be critical.,0.04793622,0.017212348,0.93485147,20,0.88691527,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,45,A part of this goes back to the issue of valuation.,0.032904297,0.044363283,0.92273235,14,0.8898281,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,46,"At this juncture, we do need to think about the broader policy framework for our market infrastructure.",0.1302866,0.011270521,0.8584429,22,0.7281563,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,47,"To execute our capital market agenda, these are the areas that need to move beyond rhetorics.",0.11006756,0.012303187,0.8776293,21,0.76756173,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,48,"Taking the Challenges Forward Ladies and gentlemen, the past 20 years has been all about transformation.",0.10694872,0.016441043,0.8766103,20,0.76966155,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,49,"As we mold ourselves and the financial markets through the last two decades, we have always had the banking community as a partner.",0.2327535,0.0094231935,0.7578233,27,0.5250698,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,50,From the term of Gov.,0.025068086,0.037349686,0.9375822,8,0.9125141,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,51,Gabriel Singson to Gov.,0.119855545,0.017366895,0.86277753,8,0.742922,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,52,"Rafael Buenaventura, and up to now, we have always nurtured a consultative process.",0.22917368,0.01100812,0.7598182,22,0.53064454,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,53,"I assure you that while we may not always agree on every policy detail, we will continue to find ways to address these issues together.",0.7044443,0.012466411,0.28308928,29,-0.421355,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,54,"Moving forward, we expect to continue relying on the consultative process.",0.5077628,0.008469972,0.48376724,15,-0.023995548,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,55,We cannot afford a unilateral approach.,0.027809102,0.5402917,0.4318992,12,0.40409008,neutral
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,56,We ask the banking community therefore to take an active role in addressing the issues that lie before us.,0.22544754,0.009912285,0.7646402,22,0.5391927,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,57,Ladies and gentlemen.,0.03993907,0.05670611,0.9033548,6,0.8634158,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,58,"With your support and cooperation, the Bangko Sentral has had a good track record in its first 20 years.",0.90841085,0.009172143,0.082417026,25,-0.82599384,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,59,"And while our record of accomplishments is far from perfect, we are reassured by the recognition the Bangko Sentral continues to receive here and overseas.",0.9405685,0.017986877,0.041444562,31,-0.89912397,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,60,"We are also heartened by our progress in developing a more inclusive financial system, the implementation of our nationwide economic and financial learning program, and enhancing protection for finance consumers.",0.89770156,0.01030997,0.09198847,36,-0.8057131,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,61,"We need to think out of the box in mobilizing savings in the region, providing extended financial access through both mainstream and non-mainstream channels and creating alternative sources of financing for borrowers and entrepreneurs.",0.76599765,0.0072051724,0.22679722,43,-0.5392004,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,62,"Toward this end, the Bangko Sentral looks forward to more partnerships with the banking community in ensuring sustained and inclusive growth for all.",0.9150498,0.009959158,0.074991144,29,-0.8400586,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,63,"Once again, we at the Bangko Sentral ng Pilipinas thank the banking community and other sectors represented here tonight for your continuing support and cooperation.",0.8994765,0.013653936,0.08686957,33,-0.81260693,negative
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,64,Mabuhay po tayong lahat!,0.07736203,0.03443354,0.88820446,11,0.8108424,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,65,Mabuhay ang ating mahal na bansang Pilipinas!,0.11289742,0.022069607,0.865033,17,0.7521356,positive
252,2013-07-19,The BSP and the Banking Community: Forging a Strong Partnership that Benefits the Country,66,And let's enjoy the rest of the evening.,0.0777123,0.019848887,0.90243876,13,0.82472646,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,0,"The officers and members of the Bankers Institute of the Philippines under the leadership of President Francis Puzon, SEC Chairperson Tess Herbosa, my colleagues at the Monetary Board Ignacio Bunye and Armando Suratos, former PM Cesar Virata, friends from the banking community, fellow BSPers, distinguished guests, ladies and gentlemen, good afternoon.",0.18695037,0.012905781,0.80014384,69,0.61319345,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,1,"It is always a pleasure to join events of the BAIPHIL, a partner of long standing of the Bangko Sentral ng Pilipinas.",0.11583106,0.009958966,0.87420994,32,0.75837886,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,2,"In particular, today is special.... as we witnessed a transition of leadership.",0.54520833,0.014753239,0.4400384,20,-0.10516992,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,3,This gives me the opportunity to thank the previous set of officers led by immediate past president Salvador Serrano for a job well done.... and to congratulate brand new BAIPHIL President Francis Puzon and his fellow officers... on winning the confidence of their peers to lead them for the fiscal year 2013-2014.,0.9020638,0.010460391,0.08747583,70,-0.81458795,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,4,"I learned that by tradition, incoming BAIPHIL leaders should have served earlier as an officer or in working committees.",0.050611604,0.022032449,0.92735595,25,0.87674433,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,5,This is a good practice: it reflects a long-term commitment to serve BAIPHIL and the interests of the industry.,0.7733858,0.0069788136,0.21963544,27,-0.5537504,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,6,"In your case, the baton is passed on to runners who have run previous legs of the relay.",0.035440095,0.024239762,0.94032013,22,0.90488005,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,7,This represents a great opportunity to leverage from the experience of the past... and to apply this perspective to what lies ahead.,0.42881098,0.00858561,0.5626034,28,0.13379243,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,8,"As we all know, industry association work is never easy; but it can be most fulfilling... and quite educational -- literally and figuratively.",0.06696562,0.023060312,0.909974,33,0.84300834,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,9,"BAIPHIL as a Partner for Good Governance Francis and his team have chosen as their underlying theme ""Fostering a Culture of Governance and Compliance"".",0.31016043,0.007885043,0.68195444,32,0.37179402,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,10,"For us at the Bangko Sentral ng Pilipinas, this is a good theme.",0.10680288,0.015328021,0.87786907,21,0.7710662,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,11,It is simple and direct.,0.042728696,0.023974774,0.9332965,8,0.8905678,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,12,It shows clarity of vision.,0.09609962,0.011559398,0.892341,8,0.7962414,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,13,And it is aligned with the continuing thrust of the Bangko Sentral.,0.19840859,0.01024727,0.79134417,17,0.59293556,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,14,"Indeed, having a culture of good governance and compliance not only within the banking system... but across all sectors as well... is what we should aspire for.",0.5440045,0.01029002,0.44570544,38,-0.09829906,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,15,"Over the years, the Bangko Sentral has been working on ensuring good governance and compliance systems in banks.",0.72013444,0.010733359,0.2691322,24,-0.45100224,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,16,We benchmark against international standards and adapt to emerging challenges.,0.35332823,0.008827263,0.6378445,14,0.28451627,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,17,"In January last year, for instance, the Bangko Sentral adopted revised guidelines under Circular 749 and 757 to strengthen governance standards that have been largely patterned after the paper on ""Principles for Enhancing Corporate Governance"" by the Basel Committee on Banking Supervision (BCBS).",0.19963066,0.01839739,0.78197193,57,0.58234125,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,18,The BSP also adopted rules under Circular 747 to strengthen banks' compliance systems.,0.72144485,0.014014292,0.2645409,18,-0.45690393,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,19,"Only last May, the BSP deployed its Compliance Rating System (CRS), an assessment tool that we developed to comprehensively evaluate... during an on-site examination... the effectiveness of a supervised institution's compliance system in mitigating business risk.",0.8371264,0.008398491,0.15447512,58,-0.6826513,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,20,"In crafting new policies on governance and compliance, the Bangko Sentral adheres to the principle that good governance is the primary responsibility of the particular bank's board of directors and its senior management.",0.046962865,0.017658036,0.9353791,43,0.88841623,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,21,We respect the mandate of the leadership of each bank to make strategic decisions... and it is the risk choices in these decisions that differentiate one bank from another as a business proposition.,0.13073203,0.011230676,0.85803723,39,0.7273052,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,22,"Thus, when the BSP intervenes in the conduct of any bank, governance has broken down and remedial action is needed.",0.016104285,0.8288484,0.15504734,29,0.13894306,neutral
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,23,"For the record, we intervene in the conduct of a bank only to protect the broader public interest.",0.025227334,0.04247347,0.9322992,22,0.9070719,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,24,It is critical for a bank therefore to embrace a mandate on good corporate governance.,0.21247157,0.010846591,0.7766819,18,0.5642103,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,25,"Having a pool of officers who can preach, practice and promote good corporate governance is clearly an essential facet of success.",0.3013865,0.008873997,0.6897394,26,0.3883529,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,26,"Two challenges to the BAIPHIL as Partner in Governance On this point, BAIPHIL is faced with two challenges.",0.25297925,0.300192,0.4468287,26,0.19384944,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,27,"First, data culled from the BAIPHIL Secretariat show that 2,273 individuals have taken your governance course between August 2002 and June 2013.",0.05735794,0.017770976,0.92487115,31,0.8675132,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,28,A quick work on the numbers tells us that it comes out to about 17 course participants per month or a little over 200 on average every year.,0.04658938,0.025414594,0.92799604,31,0.88140666,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,29,I believe these numbers can be significantly improved and the new board may want to look into this as a key result area.,0.9351798,0.012498416,0.052321773,26,-0.88285804,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,30,"In an industry of over 140,000 officers and staff, we need to find ways to ensure that good governance is not only a nice-to-have training but a must-have perspective among bankers.",0.33445054,0.01066153,0.654888,43,0.32043743,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,31,The governance perspective that we seek must be fundamentally entrenched as a core competency of any banker.,0.11826256,0.009457369,0.8722801,23,0.7540176,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,32,Banking is about mobilizing other people's savings.,0.055854388,0.02042974,0.92371583,14,0.86786145,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,33,Intermediating these funds to borrowers... only to be faced with collection issues.... gives rise to conflicted interests.,0.014901067,0.9072986,0.07780029,31,0.062899224,neutral
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,34,We can point to internal checks and balances....but what better mitigant is there...than practitioners who shun unacceptable behavior and practices.,0.07148665,0.05278885,0.8757245,36,0.80423784,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,35,"In my view, developing a broad and deep pool of practitioners should mean more than the 200 individuals completing governance courses a year.",0.5996698,0.008497177,0.391833,27,-0.2078368,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,36,"Not only is this a game of numbers for an industry that is growing both in size and complexity,...governance standards themselves are central to the on-going reforms of global best practices.",0.08430916,0.016845336,0.89884543,41,0.8145363,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,37,"Thus, not only should there be many more advocates of good governance, there is much to re-learn of governance standards in the first place.",0.18626691,0.010318905,0.80341417,31,0.61714727,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,38,The second challenge is the natural consequence of the first.,0.036215805,0.090615734,0.8731685,13,0.83695275,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,39,"If we are to develop training programs for corporate governance in banking, there must be a way to evaluate whether the training is itself an ""effective"" intervention.",0.16832396,0.011656802,0.8200193,33,0.6516954,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,40,Is the program content reflective of the modified global norms?,0.075142,0.014951875,0.9099062,13,0.8347642,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,41,Is the training itself making a difference?,0.11237717,0.02044903,0.8671738,10,0.7547966,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,42,These questions must be addressed.,0.041579787,0.03262022,0.9258001,8,0.8842203,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,43,"The metric, in our view, is properly developed at the bank-level... since it is bank leaders who have the appropriate perspective... of the extent to which conflicts of interest arise and how these are resolved.",0.09079813,0.019285629,0.8899162,48,0.79911804,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,44,Banks also possess the needed information to directly assess progress.,0.1868163,0.008258457,0.8049253,13,0.618109,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,45,"Governance and Consumer Protection As an intermediary, you serve the interests of the saving and investing public... as much as you look to meet the needs of those borrowing and raising funds.",0.08169625,0.011631974,0.90667176,41,0.8249755,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,46,You provide great service... as you are able to regularly do as an institution... what individuals and entities will find very costly to do on their own.,0.14093782,0.03080938,0.8282528,36,0.687315,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,47,"In an ideal world, this symbiotic relationship will generate benefits mutually agreeable to all parties.",0.85465,0.00777337,0.13757654,23,-0.7170735,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,48,"Left to its own, however, the subsequent results may not always be positive.",0.115165316,0.046848454,0.8379863,18,0.722821,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,49,"As defined in academic literature and repeatedly confirmed in practice, finance in general... is fraught with conflicts of interest.",0.023146672,0.6107443,0.36610904,27,0.34296238,neutral
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,50,This is the reason why good governance and the general ambit of consumer protection... must be inherently intertwined.,0.059040856,0.027505346,0.9134538,26,0.854413,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,51,The ultimate measure of success cannot be simply summarized either by a Capital Adequacy Ratio that is above regulatory norms... or by the extent of profits banking operations generate.,0.09153729,0.012155908,0.8963068,38,0.8047695,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,52,"Instead, banking must be about addressing the financial needs of various stakeholders.",0.072044805,0.01565532,0.9122999,16,0.8402551,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,53,"Not only are we talking about making the system more inclusive, we need to step up to protect the financial consumer,.... from improved awareness to redress mechanisms.",0.6846882,0.010965834,0.30434597,37,-0.38034225,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,54,The mantra of good corporate governance therefore cannot be just about the bank or its personnel.,0.035190888,0.027308995,0.93750006,19,0.9023092,positive
